Establishment ID,Establishment Name,Establishment Type,Establishment Address
10679242,HARVEY'S,Food Court Vendor,"10 DUNDAS ST E, Bldg-318"
10691846,HARVEY'S,Restaurant,4410 KINGSTON RD
10719992,HARVEY'S,Restaurant,1 YORK GATE BLVD
10764934,HARVEY'S,Restaurant,1641 QUEEN ST E
10787193,HARVEY'S,Restaurant,2990 EGLINTON AVE E
10787608,HARVEY'S,Restaurant,805 THE QUEENSWAY
10777918,HARVEY'S (#2250),Restaurant,278 JARVIS ST
10472843,HARVEY'S - FB 319 - CNE 2024,Food Take Out,2 STRACHAN AVE
10800580,HARVEY'S / NEW YORK FRIES,Restaurant,2150 BLOOR ST W
10407223,HARVEY'S SWISS CHALET EXPRESS,Restaurant,49 EGLINTON AVE E
10400114,HARVEY'S/SWISS CHALET,Restaurant,1791 AVENUE RD
10769803,HARWOOD PUBLIC SCHOOL,Student Nutrition Site,50 LEIGH ST
10526128,HASHI IZAKAYA,Restaurant,5582 YONGE ST
10658548,HASTINGS SNACK BAR,Restaurant,5 HASTINGS AVE
9416678,HASTY MARKET,Food Store (Convenience/Variety),2926 SHEPPARD AVE E
10339351,HASTY MARKET,Food Store (Convenience/Variety),129 BREMNER BLVD
10466128,HASTY MARKET,Food Take Out,133 REDPATH AVE
10536480,HASTY MARKET,Restaurant,"6640 FINCH AVE W, Unit-6"
10567576,HASTY MARKET,Food Store (Convenience/Variety),300 SIMCOE ST
10593421,HASTY MARKET,Food Store (Convenience/Variety),3475 KINGSTON RD
10625937,HASTY MARKET,Food Store (Convenience/Variety),1310 BLOOR ST W
10676221,HASTY MARKET,Food Store (Convenience/Variety),557 CHURCH ST
10722577,HASTY MARKET,Food Store (Convenience/Variety),"2277 SHEPPARD AVE W, Unit-A4"
10755062,HASTY MARKET,Food Store (Convenience/Variety),146 SUMACH ST
10768581,HASTY MARKET,Food Store (Convenience/Variety),5126 DUNDAS ST W
10771543,HASTY MARKET,Food Store (Convenience/Variety),1613 BLOOR ST W
10805799,HASTY MARKET,Food Take Out,"666 BURNHAMTHORPE RD, Unit-12"
10684642,HASTY MARKET - MR SUB- COUNTRY STYLE,Restaurant,"670 REXDALE BLVD, Unit-1-2"
9006789,HASTY MARKET /FLAMING STOVE,Food Take Out,"21 DAVISVILLE AVE, Unit-1"
10717776,HATSU SUSHI,Food Take Out,260 MANITOBA ST
10697149,HATTENDO,Food Take Out,50 BLOOR ST W
10719397,HATTENDO,Food Court Vendor,3401 DUFFERIN ST
10791494,HATTENDO,Food Court Vendor,"3401 DUFFERIN ST, Unit-FC 2"
10672755,HATTENDO CAFE,Bakery,13 BALDWIN ST
10574567,HAUTE COFFEE,Restaurant,153 DUPONT ST
10813340,HAVANA SANGUICH,Food Take Out,252 QUEEN ST W
9006796,HAVE A CIGAR,Food Store (Convenience/Variety),"1700 WILSON AVE, Unit-195a"
10813971,HAVEN BREWS,Restaurant,"222 FINCH AVE W, Unit-101-102"
10588940,HAVEN ON THE QUEENSWAY,Food Bank,1533 THE QUEENSWAY
9006293,HAVEN TORONTO,Community Kitchen (Meal Program),170 JARVIS ST
10753093,HAVERGAL COLLEGE CAFETERIA,Cafeteria - Private Access,1451 AVENUE RD
10753094,HAVERGAL COLLEGE JUNIOR SCHOOL CAFETERIA,Cafeteria - Private Access,1451 AVENUE RD
10655301,HAWK AND CHICK,Food Take Out,1426 DUNDAS ST W
10332101,HAWK'S NEST PIZZA PIZZA (C -BUILDING),Cafeteria - Public Access,"205 HUMBER COLLEGE BLVD, Unit-27039"
10767608,HAWKER,Restaurant,291 AUGUSTA AVE
10574542,HAWTHORN SCHOOL DAYCARE,Child Care - Catered,101 SCARSDALE RD
9006803,HAWTHORNE ON ESSEX DAY CARE CENTRE,Child Care - Food Preparation,50 ESSEX ST
10396018,HAWTHORNE PLACE CARE CENTRE,Institutional Food Services,2045 FINCH AVE W
10621663,HAY SUSHI,Restaurant,"41 SPRING GARDEN AVE, Bldg-0"
10746587,HAY SUSHI,Restaurant,530 EGLINTON AVE W
10768399,HAYAT MARKET,Food Store (Convenience/Variety),33 UNIVERSITY AVE
10664422,HAYMISHE BAGEL,Restaurant,3031 BATHURST ST
10769432,HAZEL'S BEST,Restaurant,4465 SHEPPARD AVE E
10444735,HAZEL'S DINER,Restaurant,523 MOUNT PLEASANT RD
10806595,HAZEL'S DINER,Restaurant,3401 YONGE ST
10189204,HAZELTON PLACE,Retirement Homes(Licensed),111 AVENUE RD
10755034,HAZUKIDO,Bakery,5315 YONGE ST
10756570,HAZUKIDO,Food Take Out,1090 DON MILLS RD
10759051,HAZUKIDO,Bakery,"1200 BAY ST, Rm-3"
10778991,HAZUKIDO,Food Court Vendor,"100 KING ST W, Unit-CN0148"
10806788,HAZUKIDO,Bake Shop,"1800 SHEPPARD AVE E, Unit-CRU 1096"
10740237,HAZUKIDO ATRIUM,Restaurant,"595 BAY ST, Unit-E01-2"
10798264,HAZUKIDO UNION STATION,Food Take Out,65 FRONT ST W
9021383,HE HE LONG,Food Take Out,111 RAVEL RD
10530545,HEAD START MONTESSORI SCHOOL,Child Care - Catered,2235 SHEPPARD AVE E
10806810,HEAL  WELLNESS,Food Take Out,1938 QUEEN ST E
10782099,HEAL WELLNESS,Food Take Out,705 COLLEGE ST
9006812,HEALTH FROM NATURE,Food Store (Convenience/Variety),47 RONCESVALLES AVE
9006817,HEALTH SERVICE CENTRE,Food Store (Convenience/Variety),971 BLOOR ST W
9006818,HEALTH SERVICE CENTRE,Food Store (Convenience/Variety),2650 DANFORTH AVE
10767278,HEALTHSHIELD COMPOUNDING PHARMACY,Food Store (Convenience/Variety),"586 EGLINTON AVE E, Unit-102"
10792766,HEALTHY KITCHEN (inside Market Place),Food Court Vendor,1265 MILITARY TRL
9019147,HEALTHY PLANET,Food Store (Convenience/Variety),"85 ELLESMERE RD, Unit-1"
10441625,HEALTHY PLANET,Food Take Out,568 DANFORTH AVE
10475808,HEALTHY PLANET,Food Depot,47 RAILSIDE RD
10610199,HEALTHY PLANET,Food Store (Convenience/Variety),"30 WESTON RD, C-107"
10652937,HEALTHY PLANET,Restaurant,95 LAIRD DR
10794408,HEALTHY PLANET,Food Store (Convenience/Variety),555 COLLEGE ST
10796002,HEALTHY PLANET,Supermarket,"322 YONGE ST, Bldg-1"
10806292,HEALTHY PLANET,Food Take Out,994 ISLINGTON AVE
10764904,HEALTHY PLANET KITCHEN,Food Processing Plant,49 RAILSIDE RD
10670212,HEALTHY PRICKLY CONCEPTS INC.,Food Processing Plant,"275 MILLIKEN BLVD, Unit-8"
10578670,HEALTHY SELECTIONS,Commissary,91 KELFIELD ST
10784389,HEALTHY SPICY KITCHEN,Food Take Out,3 CHELWOOD RD
10443238,HEART BEATZ CHILD CARE - SOLARIS,Child Care - Food Preparation,141 VILLAGE GREEN SQ
10330157,HEART BEATZ/CLIFFCREST COMMUNITY CENTRE,Child Care - Food Preparation,2938 EGLINTON AVE E
10812670,HEART SPACE CATERING & EVENTS,Food Caterer,557 PARLIAMENT ST
10653210,HEART TO HOME MEALS - TORONTO EAST,Food Bank,"10 INDUSTRIAL ST, Unit-10"
10803694,HEARTBREAK CHEF,Restaurant,170 BALDWIN ST
10350099,HEARTHSTONE COMMUNITIES SERVICES BY THE BAY,Restaurant,"2077 LAKE SHORE BLVD W, Flr-3rd"
10797729,HEARTWOOD MUSHROOMS (RAWF 2024),Food Take Out,100 PRINCES BLVD
10713994,HEARTY CATERING,Cafeteria - Private Access,1255 SHEPPARD AVE E
9006809,HEATH & FERNDALE CHILD CARE CENTRE,Child Care - Food Preparation,23 FERNDALE AVE
9368497,HEATHER HEIGHTS JR P.S.,Student Nutrition Site,80 SLAN AVE
10712750,HEAVENLY DREAMS ICE CREAM INC,Commissary,"12 VULCAN ST, Unit-3"
10686053,HEAVENLY PEROGY,Food Caterer,400 BATHURST ST
10767455,HEEGER BILLIARD CLUB,Cocktail Bar / Beverage Room,6032 YONGE ST
10708633,HEIRLOOM FINE FOODS,Commissary,"289X HORNER AVE, Unit-A"
9023580,HELENA'S MAGIC KITCHEN,Food Court Vendor,109 MC CAUL ST
10509124,HELL'S KARAOKE,Cocktail Bar / Beverage Room,"6080 YONGE ST, Unit-101"
10512183,HELLENIC BENEFIT ASSOCIATION,Private Club,1774 ST CLAIR AVE W
10470245,HELLENIC CARE,Institutional Food Services,33 WINONA DR
10548911,HELLENIC HOME SCARBOROUGH,Institutional Food Services,2411 LAWRENCE AVE E
10750184,HELLO COFFEE,Restaurant,800 BLOOR ST W
10733319,HELLO PHO,Food Take Out,"700 LAWRENCE AVE W, Unit-274 B"
10801014,HELLO WINGS + PIZZA,Food Take Out,"585 MIDDLEFIELD RD, Unit-18"
10787259,HEM SOCIAL,Restaurant,1424 DUNDAS ST W
9073354,HEMINGWAY'S,Restaurant,142 CUMBERLAND ST
10665295,HEMISPHERES,Restaurant,108 CHESTNUT ST
10586031,HENDERSON BREWING,Cocktail Bar / Beverage Room,128A STERLING RD
10621043,HENDRIK'S RESTAURANT & BAR,Restaurant,"218 YONGE ST, Unit-YG-19"
10571333,HENNICK BRIDGEPOINT HOSPITAL KITCHEN,Hospitals & Health Facilities,1 BRIDGEPOINT DR
10623563,HENRIETTA LANE,Restaurant,394 KING ST E
10299616,HENRY CONVENIENCE,Food Store (Convenience/Variety),1207 WESTON RD
9006856,HENRY TRADING CO.,Food Depot,"130 DYNAMIC DR, Unit-3"
10335960,HENRY VIII ALE HOUSE,Restaurant,3078 BLOOR ST W
10394640,HENRY'S MILK,Food Store (Convenience/Variety),346 DONLANDS AVE
10756033,HENRY'S RESTAURANT & WINE BAR,Restaurant,922 QUEEN ST W
10659457,HER CHEF,Restaurant,599 BLOOR ST W
10565810,HER FATHER'S CIDER BAR & KITCHEN,Restaurant,119 HARBORD ST
10808851,HERAT DRY FRUIT,Food Store (Convenience/Variety),1921 EGLINTON AVE E
10688160,HERBAL DEPOT,Food Store (Convenience/Variety),"5095 YONGE ST, Unit-A7"
9006866,HERBIE'S HERBS,Food Store (Convenience/Variety),556 QUEEN ST W
10387238,HERBS AND NUTRITION,Food Take Out,572 BLOOR ST W
10683379,HERBY,Restaurant,397 DANFORTH AVE
9006877,HERMES BAKERY,Bakery,2885 BATHURST ST
10771965,HERMIE'S,Restaurant,701 QUEEN ST E
10807112,HERMIE'S DINER,Restaurant,1595 BAYVIEW AVE
10352403,HERO CERTIFIED BURGERS,Restaurant,200 ELIZABETH ST
10429023,HERO CERTIFIED BURGERS,Restaurant,77 WELLESLEY ST E
10442034,HERO CERTIFIED BURGERS,Restaurant,4700 KEELE ST
10547326,HERO CERTIFIED BURGERS,Restaurant,"6015 STEELES AVE E, Unit-103"
10552995,HERO CERTIFIED BURGERS,Restaurant,2018 QUEEN ST E
10636389,HERO CERTIFIED BURGERS,Restaurant,291 YORK MILLS RD
10657319,HERO CERTIFIED BURGERS,Food Take Out,79A YONGE ST
10660211,HERO CERTIFIED BURGERS,Food Take Out,"1265 MILITARY TRL, Unit-146"
10663001,HERO CERTIFIED BURGERS,Restaurant,"3560 LAKE SHORE BLVD W, Unit-108"
10675238,HERO CERTIFIED BURGERS,Food Take Out,100 QUEEN ST W
10789000,HERO CERTIFIED BURGERS,Restaurant,1397 YONGE ST
10791787,HERO CERTIFIED BURGERS,Restaurant,"720 KING ST W, Unit-150"
10794561,HERO CERTIFIED BURGERS,Restaurant,4698 YONGE ST
10779656,HERO TEA,Food Take Out,5285 YONGE ST
10803780,HERO TEA,Food Take Out,670 YONGE ST
10387441,HEROES CATERING,Food Take Out,"5215 FINCH AVE E, Unit-231-232"
10804884,HERON RESTAURANT,Restaurant,"3008 BLOOR ST W, Unit-A"
9006885,HESTER HOW EARLY LEARNING CENTRE,Child Care - Catered,100 QUEEN ST W
10773876,HEY I AM YOGOST,Food Take Out,"3250 MIDLAND AVE, Unit-G116"
10682035,HEY JUICE,Food Take Out,"375 BAMBURGH CRCL, Unit-C105"
10750349,HEY LUCY,Restaurant,295 KING ST W
10706611,HEY NIU NIU MILK TEA SHOP,Food Take Out,"4750 YONGE ST, Unit-119"
10666607,HEY NOODLES,Restaurant,"3700 MIDLAND AVE, Unit-107"
10808700,HEY NOODLES,Restaurant,25 SPRING GARDEN AVE
10804637,HEYDON PARK SECONDARY SCHOOL,Student Nutrition Site,70 D'ARCY ST
10188017,HEYDON PARK SECONDARY SCHOOL-CAFETERIA,Cafeteria - Private Access,70 D ARCY ST
10652292,HI NA,Restaurant,769 THE QUEENSWAY
10479625,HI RISE VARIETY,Food Store (Convenience/Variety),201 SHERBOURNE ST
10756164,HI YOGURT,Food Take Out,"5440 YONGE ST, Unit-2"
10778157,HI YOGURT,Food Take Out,2350 YONGE ST
10809970,HI YOGURT,Ice Cream / Yogurt Vendors,2395 DON MILLS RD
10811555,HI YOGURT,Food Take Out,"222 SPADINA AVE, Unit-145 C"
10790336,HI YOGURT - SKYCITY,Food Court Vendor,"3262 MIDLAND AVE, Unit-E108"
10566185,HIBACHI,Restaurant,550 WELLINGTON ST W
10769897,HIBACHI TEPPANYAKI & BAR,Restaurant,1800 SHEPPARD AVE E
10753586,HIBACHI TEPPANYAKI AND BAR,Restaurant,"430 PROGRESS AVE, Unit-B11"
10761864,HIDDEN GEMM VARIETY,Food Store (Convenience/Variety),1223 BROADVIEW AVE
10791165,HIDDENHARE TEQUILA + MARGARITA BARN- CNE 2023 (SPONSOR),Fairs / Festivals / Special Occasions,100 PRINCES BLVD
10778710,HIELITO BITS,Restaurant,478 RONCESVALLES AVE
10528297,HIGH LIFE RESTAURANT,Restaurant,1741 EGLINTON AVE W
10631242,HIGH LOW PUB,Restaurant,1673 BLOOR ST W
10775638,HIGH NOTES COFFEE + VINYL,Food Take Out,2057 DUNDAS ST W
10420707,HIGH PARK,Food Store (Convenience/Variety),2145 DUNDAS ST W
10746150,HIGH PARK BREWERY LTD.,Cocktail Bar / Beverage Room,839 RUNNYMEDE RD
10746151,HIGH PARK BREWERY LTD. TAP ROOM,Cocktail Bar / Beverage Room,837 RUNNYMEDE RD
10372782,HIGH PARK CLUB,Banquet Facility,100 INDIAN RD
10801535,HIGH PARK EARLY LEARNING CENTRE,Child Care - Catered,17 HIGH PARK AVE
10553190,HIGH PARK GARDENS MONTESSORI SCHOOL,Child Care - Catered,35 HIGH PARK GDNS
9006898,HIGH PARK MANOR,Boarding / Lodging Home - Kitchen,21 HIGH PARK BLVD
9032392,HIGH PARK MANOR,Boarding / Lodging Home - Kitchen,1926 BLOOR ST W
10557251,HIGH PARK VARIETY,Food Store (Convenience/Variety),242 ANNETTE ST
10252685,HIGH PARK VILLA,Boarding / Lodging Home - Kitchen,2140 BLOOR ST W
9006896,HIGH PARK YMCA,Child Care - Catered,2665 DUNDAS ST W
10227087,HIGH STREET FISH & CHIPS,Restaurant,55 UNDERHILL DR
10806101,HIGHBELL GROUP,Serving Kitchen,335 QUEEN ST W
9006910,HIGHCASTLE P.S.,Student Nutrition Site,370 MILITARY TRL
10696177,HIGHER,Restaurant,"283 SPADINA AVE, Unit-B2"
10518997,HIGHFIELD JUNIOR SCHOOL,Student Nutrition Site,85 MOUNT OLIVE DR
9006921,HIGHLAND FARMS,Supermarket,850 ELLESMERE RD
10810720,HIGHLAND MIDDLE SCHOOL STUDENT NUTRITION PROGRAM,Student Nutrition Site,201 CLIFFWOOD RD
10533073,HIGHVIEW PUBLIC SCHOOL,Student Nutrition Site,22 HIGHVIEW AVE
9006933,HIGHVIEW WILSON CHILD CARE CENTRE,Child Care - Catered,22 HIGHVIEW AVE
9006935,HILARY'S PHARMACY,Food Store (Convenience/Variety),811 DUNDAS ST W
9006936,HILITE FINE FOODS,Food Depot,"415 HORNER AVE, Unit-4"
9014967,HILL GARDEN COFFEE & DONUTS,Food Take Out,724 SCARLETT RD
10543437,HILL SIDE BAR,Food Take Out,909 LAKE SHORE BLVD W
10677649,HILL TOP BAR,Cocktail Bar / Beverage Room,909 LAKE SHORE BLVD W
10805495,HILLCREST COMMUNITY FOOD BANK,Food Bank,2 VAUGHAN RD
10445655,HILLCREST PROGRESSIVE SCHOOL,Child Care - Catered,59 PLYMBRIDGE RD
10652287,HILLCREST REACTIVATION CENTRE,Institutional Food Services,47 AUSTIN TER
9006939,HILLMOUNT CHILD CARE CENTRE,Child Care - Catered,245 MCNICOLL AVE
9068885,HILLSIDE MONTESSORI SCHOOL,Child Care - Food Preparation,76 ANGLESEY BLVD
9006943,HILLTOP DAY CARE CENTRE,Child Care - Catered,160 NORTH BONNINGTON AVE
10576442,HILLTOP MIDDLE SCHOOL STUDENT NUTRITION,Student Nutrition Site,35 TREHORNE DR
10758435,HILTON EXECUTIVE LOUNGE,Restaurant,"145 RICHMOND ST W, Unit-6"
10758435,HILTON EXECUTIVE LOUNGE,Restaurant,"145 RICHMOND ST W, Flr-32"
9009427,HILTON MAIN KITCHEN,Banquet Facility,"145 RICHMOND ST W, Unit-1"
10655368,HIMALAYAN JAVA,Food Take Out,2552 YONGE ST
10480859,HIMALAYAN KITCHEN,Restaurant,1526 QUEEN ST W
10813413,HIMALAYANMOMO HOUSE,Restaurant,2655 YONGE ST
10756791,HIN SUSHI,Food Take Out,"5661 STEELES AVE E, Unit-5"
9017039,HIPPO NURSERY SCHOOL,Child Care - Food Preparation,729 ST CLAIR AVE W
10473463,HIRUT CAFE RESTAURANT,Restaurant,2050 DANFORTH AVE
10341479,HISTORIC FORT YORK (Blue Bunker),Banquet Facility,250 FORT YORK BLVD
10565456,HISTORIC FORT YORK (Bunker Servery),Serving Kitchen,250 FORT YORK BLVD
9043536,HISTORIC FORT YORK (Canteen),Food Store (Convenience/Variety),250 FORT YORK BLVD
9395212,HISTORIC FORT YORK (Visitors Ctr Servery),Serving Kitchen,250 FORT YORK BLVD
10740653,HISTORY,Fairs / Festivals / Special Occasions,1663 QUEEN ST E
10730511,HITEA CAFE,Cocktail Bar / Beverage Room,"1571 SANDHURST CRCL, Bldg-103A"
10799438,HITOTOKI BAKERY,Bakery,"25 CARLTON ST, Unit-D"
10784479,HIYA SCONE & COFFEE,Food Take Out,1389 DUNDAS ST W
10795752,HK GARDEN,Restaurant,"8 GLEN WATFORD DR, Unit-G6"
10736396,HO BAN KOREAN RESTAURANT,Restaurant,"633 SILVER STAR BLVD, Unit-106"
10491695,HO HO HO FOOD PRODUCTS,Food Store (Convenience/Variety),8 GLEN WATFORD DR
10369734,HO LEE CHOW/THE RUSTY NAIL PUB,Restaurant,2202 DANFORTH AVE
10710870,HO SUSHI EXPRESS,Food Take Out,28 LEE CENTRE DR
10525382,HOA DA NATURAL HERBS,Food Store (Convenience/Variety),1369 WILSON AVE
10259129,HOAI HUONG VIETNAMESE RESTAURANT,Restaurant,716 THE QUEENSWAY
10557123,HOANG-VIET BAKERY COFFEE,Food Take Out,4730 JANE ST
10812134,HODGSON MIDDLE SCHOOL STUDENT NUTRITION PROGRAM,Student Nutrition Site,529 VAUGHAN RD
9006977,HODO KWAJA (WALNUT CAKE),Bake Shop,656 BLOOR ST W
10358929,HOGA ORIENTAL CUISINE,Restaurant,"121 KING ST W, B130"
10767598,HOGAN'S HOMESTEAD (RAWF 2024),Fairs / Festivals / Special Occasions,100 PRINCES BLVD
10387590,HOGTOWN # 300,Food Take Out,40 BAY ST
10387590,STAND 300 - HOGTOWN,Food Take Out,40 BAY ST
10458393,HOGTOWN 100,Food Court Vendor,40 BAY ST
10458393,100 Level - STAND 112 - HOGTOWN,Food Court Vendor,40 BAY ST
10790545,HOGTOWN RIBS - FB 509 - CNE 2024,Food Court Vendor,2 STRACHAN AVE
10612490,HOGTOWN VEGAN,Restaurant,382 COLLEGE ST
10807825,HOI CHOI,Restaurant,"69 LEBOVIC AVE, Unit-106"
10605775,HOKI POKE,Restaurant,563 YONGE ST
10437745,HOKKAIDO RAMEN SANTOUKA,Restaurant,91 DUNDAS ST E
10649045,HOKKAIDO RAMEN SANTOUKA,Restaurant,2057 YONGE ST
10780592,HOKUBU RAMEN,Restaurant,2250 QUEEN ST E
10697761,HOLIDAY INN - BAR THIRTY,Cocktail Bar / Beverage Room,30 CARLTON ST
10697760,HOLIDAY INN - RESTAURANT,Restaurant,30 CARLTON ST
10508115,HOLIDAY INN : BISTRO YYZ,Serving Kitchen,970 DIXON RD
10783966,HOLIDAY INN EXPRESS,Bed & Breakfast,30 NORFINCH DR
10808497,HOLIDAY INN EXPRESS,Boarding / Lodging Home - Kitchen,50 ESTATE DR
10531610,HOLIDAY INN EXPRESS,Restaurant,111 LOMBARD ST
10777243,HOLIDAY INN EXPRESS & SUITES,Restaurant,25 INTERNATIONAL BLVD
9012306,HOLLAND BLOORVIEW KIDS REHAB (PLAY & LEARN NURSERY),Child Care - Food Preparation,666 EGLINTON AVE W
10653000,HOLLAND BLOORVIEW KIDS REHABILITATION HOSPITAL,Serving Kitchen,"150 KILGOUR RD, Flr-3W130, 3W380"
10661753,HOLLAND BLOORVIEW KIDS REHABILITATION HOSPITAL,Hospitals & Health Facilities,"150 KILGOUR RD, Flr-OW 190"
10661784,HOLLAND BLOORVIEW KIDS REHABILITATION HOSPITAL - GARDEN CAFE,Cafeteria - Public Access,"150 KILGOUR RD, Flr-MAIN"
10331360,HOLLAND BLOORVIEW NURSERY SCHOOL-SCARBOROUGH SITE,Child Care - Catered,1 WAYNE AVE
10702456,HOLLAND CENTRE CAFE,Hospitals & Health Facilities,43 WELLESLEY ST E
10625137,HOLLAND GIFT SHOP,Food Store (Convenience/Variety),"43 WELLESLEY ST E, Bldg-0"
9015821,HOLLAND STORE,Food Store (Convenience/Variety),2542 WESTON RD
10653691,HOLLYCREST MIDDLE SCHOOL,Student Nutrition Site,630 RENFORTH DR
9007002,HOLLYWOOD ALL STARS CHILD CARE CENTRE,Child Care - Catered,"360 HOLLYWOOD AVE, Unit-3"
9002721,HOLLYWOOD GELATO,Restaurant,1640 BAYVIEW AVE
10798849,HOLO SUSHI,Restaurant,"2183 LAKE SHORE BLVD W, Unit-LS5"
10697175,HOLTS CAFE,Restaurant,50 BLOOR ST W
10284210,HOLY BLOSSOM TEMPLE PRESCHOOL/TORONTO HEBREW CONGREGATION),Child Care - Catered,1950 BATHURST ST
10742960,HOLY CANNOLI,Restaurant,1 THIRTIETH ST
10769856,HOLY CHILD CATHOLIC SCHOOL(STUDENT NUTRITION),Student Nutrition Site,850 HUMBERWOOD BLVD
10775101,HOLY CHOCO,Restaurant,35 ST JOSEPH ST
10412660,HOLY CHUCK,Food Take Out,1450 YONGE ST
10787132,HOLY CHUCK,Food Court Vendor,"3401 DUFFERIN ST, Unit-FC-03"
10696045,HOLY COW STEAKHOUSE,Restaurant,254 QUEEN ST W
10587247,HOLY CROSS NETWORK CHILD CARE SERVICES,Child Care - Catered,299A DONLANDS AVE
10784262,HOLY CROSS STUDENT NUTRITION PROGRAM,Student Nutrition Site,299A DONLANDS AVE
10695587,HOLY FAMILY CHILD CARE CENTRE BEFORE AND AFTER - RM 218,Secondary School Food Services,141 CLOSE AVE
10804002,HOLY FAMILY PARISH,Church Banquet Facility,"1372 KING ST W, Flr-1"
9007013,HOLY FAMILY SEPARATE SCHOOL - RUN OUT OF COMMUNITY KITCHEN,Student Nutrition Site,"141 CLOSE AVE, Room-210"
10783543,HOLY GROUNDS CAFE,Restaurant,1950 BATHURST ST
10674919,HOLY PEROGY,Restaurant,"777 THE QUEENSWAY, Unit-C"
10652549,"HOLY ROSARY CATHOLIC SCHOOL, STUDENT NUTRITION PROGRAM",Student Nutrition Site,308 TWEEDSMUIR AVE
10802865,HOLY ROSARY PARISH CATHOLIC CHURCH-COMMUNITY KITCHEN,Community Kitchen (Meal Program),"354 ST CLAIR AVE W, Bldg-356"
10811851,HOLY SHAKES,Restaurant,"2200 ISLINGTON AVE, Unit-4106"
10755439,HOLY SHAKES/T.O'S KATHI ROLL EATERY,Food Take Out,465 QUEEN ST W
10230265,HOLY SPIRIT JR YMCA,Child Care - Catered,3530 SHEPPARD AVE E
10670347,HOLY TRINITY YMCA,Child Care - Catered,"6 COLONEL SAMUEL SMITH PARK DR, Bldg-1"
10500548,HOME BAKING,Restaurant,1242 BLOOR ST W
10794845,HOME BASE CHICKEN,Food Take Out,"550 YONGE ST, Bldg-GROUND"
10561004,HOME GROWN JUICE,Food Take Out,676 PAPE AVE
10389517,HOME MART,Food Store (Convenience/Variety),575 ROGERS RD
10698527,HOME NEWPORT,Food Store (Convenience/Variety),2386 LAKE SHORE BLVD W
10781346,HOME OF EMPANADAS,Food Take Out,"3601 LAWRENCE AVE E, Unit-7"
10715032,HOME SMITH BAR,Restaurant,9 OLD MILL RD
10715032,Canto,Restaurant,9 OLD MILL RD
9007026,HOMELAND GROCERY,Butcher Shop,750 DANFORTH RD
10522286,HOMEMADE RAMEN,Restaurant,263 SPADINA AVE
10807417,HOMES FIRST SOCIETY  50 EARL ST,Institutional Food Services,50 EARL ST
10808684,HOMETOWN ROAD,Food Court Vendor,"66 WELLINGTON ST W, Unit-0063C"
10389321,HOMEWOOD SUITES HILTON,Banquet Facility,5515 EGLINTON AVE W
10695332,HONEST RESTAURANT,Restaurant,"25 WOODBINE DOWNS BLVD, Unit-5"
10759143,HONEST SCARBOROUGH,Restaurant,"310 PAINTED POST DR, Unit-308"
10519656,HONEST WEIGHT,Restaurant,2766 DUNDAS ST W
10811390,HONESTLY GOOD CHICKEN FINGERS,Food Take Out,"486 FRONT ST W, Unit-WM26"
10373783,HONEY B HIVES,Restaurant,2816 MARKHAM RD
9007042,HONEY GLAZED HAMS,Food Take Out,"100 WESTMORE DR, Unit-1"
10794942,HONEY TEAPRESSO,Food Take Out,3114 DUNDAS ST W
10218993,HONEY WORLD,Food Store (Convenience/Variety),93 FRONT ST E
10721592,HONEY'S ICE CREAM,Food Take Out,1448 DUNDAS ST W
10767823,HONEYBEE HIVES RESTAURANT,Restaurant,2608 EGLINTON AVE E
9007047,HONEYCRUST BAKERY,Bakery,7 PARNELL AVE
10764844,HONEYMOON DESSERT,Restaurant,"2361 BRIMLEY RD, Unit-D105A"
10775667,HONEYMOON DESSERT,Restaurant,"460 SPADINA AVE, Bldg-MAIN"
10772846,HONEYMOON DESSERTS,Restaurant,"3278 MIDLAND AVE, Unit-D116"
10337128,HONG FOOD KITCHEN,Food Take Out,31 TAPSCOTT RD
10764231,HONG KONG BEEF NOODLES,Restaurant,2903 KENNEDY RD
10286099,HONG KONG BISTRO CAFE,Restaurant,472 DUNDAS ST W
9007062,HONG KONG GARDENS TAVERN & RESTAURANT,Restaurant,2993 BLOOR ST W
10425926,HONG KONG GOURMET,Food Take Out,"460 RENFORTH DR, Unit-13"
9007066,HONG PHAT VARIETY,Food Store (Convenience/Variety),974 QUEEN ST W
10647437,HONG SHING,Restaurant,195 DUNDAS ST W
10721521,HONGKONG ISLAND DIM SUM HOUSE,Restaurant,248 SPADINA AVE
10467587,HONORA WISE GUYS AND GRILLS,Restaurant,682 ST CLAIR AVE W
10484753,HONOUR SNACK BAR,Cocktail Bar / Beverage Room,602A DUNDAS ST W
10617682,Yonge Street Food Court,Restaurant,"5629 YONGE ST, Bldg-0"
10693758,HOOF BEATS BAR,Cocktail Bar / Beverage Room,555 REXDALE BLVD
10656427,HOOF BEATS GRAB AND GO,Restaurant,555 REXDALE BLVD
10390055,HOOKED,Supermarket,888 QUEEN ST E
10446754,HOOKED,Fish Shop,206 BALDWIN ST
10603580,HOOKED,Fish Shop,1246 DANFORTH AVE
10696814,HOOKED,Fish Shop,18 RIPLEY AVE
10808555,HOOKY'S FISH AND CHIPS,Food Take Out,"486 FRONT ST W, Unit-WM"
10320172,HOOPS SPORTS BAR & GRILL,Restaurant,131 BREMNER BLVD
10749339,HOOPS SPORTS BAR & GRILL,Restaurant,458 YONGE ST
